ProteinID,902_HET_M_imputed_intensity,903_MUT_M_imputed_intensity,904_HET_M_imputed_intensity,907_MUT_F_imputed_intensity,910_WT_M_imputed_intensity,911_WT_M_imputed_intensity,Entry Name,Protein names
P97801,15.12212022,15.30898244,14.14281706,14.47401642,14.6735244,14.80297572,SMN_MOUSE,Survival motor neuron protein
Q3UDE2,15.12046875,14.87502936,14.56066122,14.83648436,14.64123329,14.8247251,TTL12_MOUSE,Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)
Q3UFM5,15.11965446,15.71277954,15.24876148,14.76813262,14.88075535,15.31506109,NOM1_MOUSE,Nucleolar MIF4G domain-containing protein 1 (SGD1 homolog)
Q3TQR0,15.11956531,14.69195066,15.54090295,14.32838743,13.96737938,15.17054712,PGAP2_MOUSE,Post-GPI attachment to proteins factor 2 (FGF receptor-activating protein 1)
Q91WU4,15.11907081,14.89357647,14.9534053,14.68109563,15.18405399,15.24073544,TMCO4_MOUSE,Transmembrane and coiled-coil domain-containing protein 4
Q6PHN7,15.11879511,14.43624957,14.90578185,14.41766795,12.6589902,14.92126914,TM164_MOUSE,Transmembrane protein 164 (Arachidonoyl ether phospholipid synthase)
Q5PT54,15.11776078,13.90483216,15.01689532,15.30472207,14.83382896,14.79013973,NTCP5_MOUSE,Sodium/bile acid cotransporter 5 (Na(+)/bile acid cotransporter 5) (Solute carrier family 10 member 5)
Q09014,15.11754165,15.67052071,15.79353473,14.87763882,14.75303389,15.43796984,NCF1_MOUSE,Neutrophil cytosol factor 1 (NCF-1) (47 kDa neutrophil oxidase factor) (NCF-47K) (Neutrophil NADPH oxidase factor 1) (p47-phox)
P15947,15.11677849,16.17881461,16.04963587,15.93545514,15.70683054,15.92797699,KLK1_MOUSE,Kallikrein-1 (EC 3.4.21.35) (Glandular kallikrein K1) (KAL-B) (Renal kallikrein) (Tissue kallikrein-6) (mGK-6)
Q62447,15.11623835,14.67223748,14.96488683,14.98595309,15.45074409,14.99895176,CCNC_MOUSE,Cyclin-C
Q9D2Q8,15.11565738,15.334804,15.78172085,15.33134036,14.60319746,15.15433159,S10AE_MOUSE,Protein S100-A14 (S100 calcium-binding protein A14) (S114)
Q8BH49,15.11521032,15.03161506,15.19708612,15.17272439,15.26841041,15.11481191,SESQ1_MOUSE,Sesquipedalian-1 (Ses1) (27 kDa inositol polyphosphate phosphatase interacting protein A) (IPIP27A) (PH domain-containing endocytic trafficking adaptor 1)
Q8VDM1,15.1141368,15.05889228,14.84265971,14.47199267,14.46170325,14.8390069,ZGPAT_MOUSE,Zinc finger CCCH-type with G patch domain-containing protein
Q7TMM8,15.11397815,14.51546578,15.33034271,14.73255434,15.05493494,15.09163373,PAR16_MOUSE,Protein mono-ADP-ribosyltransferase PARP16 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 15) (Poly [ADP-ribose] polymerase 16) (PARP-16)
Q9CPR7,15.11351836,14.67380042,15.41848514,15.20613678,15.1066529,15.23987445,SIKE1_MOUSE,Suppressor of IKBKE 1 (Suppressor of IKK-epsilon)
Q9EPQ8,15.113323,15.33170074,15.034425,15.00734269,15.51799534,15.55912311,TCF20_MOUSE,Transcription factor 20 (TCF-20) (Nuclear factor SPBP) (Stromelysin-1 PDGF-responsive element-binding protein) (SPRE-binding protein)
Q9DAJ4,15.11322124,14.91609872,15.15067153,14.17105167,14.62036876,14.68663183,WDR83_MOUSE,WD repeat domain-containing protein 83 (Mitogen-activated protein kinase organizer 1) (MAPK organizer 1)
Q8C156,15.11274492,15.00647073,15.18873564,14.57596462,15.46720114,15.22074863,CND2_MOUSE,Condensin complex subunit 2 (Barren homolog protein 1) (Chromosome-associated protein H) (mCAP-H) (Non-SMC condensin I complex subunit H) (XCAP-H homolog)
Q8VBW1,15.1125739,14.62637639,15.06174245,14.45357288,14.68450757,14.78958968,SC6A8_MOUSE,Sodium- and chloride-dependent creatine transporter 1 (CT1) (Creatine transporter 1) (Solute carrier family 6 member 8)
Q8BYA0,15.1123051,15.64656715,15.07432547,15.74058979,15.28002038,15.29988412,TBCD_MOUSE,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)
Q5U3K5,15.11168587,14.12227798,14.51399894,14.36194377,13.85377738,14.26930934,RABL6_MOUSE,Rab-like protein 6 (GTP-binding protein Parf) (Rab-like protein 1) (RBEL1)
P08103,15.11071167,15.55366229,16.11057303,15.85369455,15.31016187,15.63850097,HCK_MOUSE,Tyrosine-protein kinase HCK (EC 2.7.10.2) (B-cell/myeloid kinase) (BMK) (Hematopoietic cell kinase) (Hemopoietic cell kinase) (p56-HCK/p59-HCK)
E9Q394,15.11062196,15.53636561,15.42092735,15.63711729,15.10803024,15.58078853,AKP13_MOUSE,A-kinase anchor protein 13 (AKAP-13) (AKAP-Lbc)
Q6PIP5,15.11055264,14.870331,14.86760694,14.91049283,14.98659759,15.18520066,NUDC1_MOUSE,NudC domain-containing protein 1
Q9CWY8,15.11020597,15.39130066,15.2442672,15.05044813,15.55062355,15.58471593,RNH2A_MOUSE,Ribonuclease H2 subunit A (RNase H2 subunit A) (EC 3.1.26.4) (Ribonuclease HI large subunit) (RNase HI large subunit) (Ribonuclease HI subunit A)
Q9JIG7,15.1082304,15.06793428,15.25117541,15.42683475,14.72536626,15.39671515,CCD22_MOUSE,Coiled-coil domain-containing protein 22
Q9DBA8,15.10805067,14.30178911,14.28355866,14.17799563,14.55010945,13.67051241,HUTI_MOUSE,Probable imidazolonepropionase (EC 3.5.2.7) (Amidohydrolase domain-containing protein 1)
P97460,15.10753177,15.85777694,15.1363223,15.47498289,15.46673289,15.65899522,NPAS2_MOUSE,Neuronal PAS domain-containing protein 2 (Neuronal PAS2)
Q9WVA2,15.10737648,13.76988949,14.58484509,14.68122194,15.29249419,14.36699149,TIM8A_MOUSE,Mitochondrial import inner membrane translocase subunit Tim8 A (Deafness dystonia protein 1 homolog)
Q9WVD4,15.10667744,14.9095978,14.26433263,14.19516456,14.78216383,14.59382877,CLCN5_MOUSE,H(+)/Cl(-) exchange transporter 5 (Chloride channel protein 5) (ClC-5) (Chloride transporter ClC-5)
Q8C726,15.10655067,15.72590674,15.12188152,15.41405425,15.25882731,15.54026126,BTBD9_MOUSE,BTB/POZ domain-containing protein 9
Q8CH72,15.10645662,14.58920053,14.46845859,14.82469527,14.43494743,14.17448101,TRI32_MOUSE,E3 ubiquitin-protein ligase TRIM32 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM32) (Tripartite motif-containing protein 32)
A2AFS3,15.10581032,15.78343056,15.17231421,15.27318002,14.94297719,15.6147386,ELAP1_MOUSE,Endosome/lysosome-associated apoptosis and autophagy regulator 1
P45448,15.1054134,15.26261975,15.04448377,14.39785509,14.92418156,15.47582524,NR5A2_MOUSE,Nuclear receptor subfamily 5 group A member 2 (Liver receptor homolog 1) (LRH-1)
Q9WVM1,15.10513917,14.92911968,14.78986473,14.33171473,14.52373959,15.08012216,RGAP1_MOUSE,Rac GTPase-activating protein 1 (Male germ cell RacGap) (MgcRacGAP)
Q9D0F4,15.10511461,15.62093286,15.53402013,14.83094593,14.49854384,15.25622343,NKAP_MOUSE,NF-kappa-B-activating protein
Q9R210,15.10496724,15.34494775,14.82330752,15.53773408,16.13008988,15.46544205,TFEB_MOUSE,Transcription factor EB
Q9Z0F0,15.10466427,14.23954632,15.07720377,13.9588608,13.86121294,14.6118778,B3GT4_MOUSE,"Beta-1,3-galactosyltransferase 4 (Beta-1,3-GalTase 4) (Beta3Gal-T4) (Beta3GalT4) (b3Gal-T4) (EC 2.4.1.62) (Gal-T2) (Ganglioside galactosyltransferase) (UDP-galactose:beta-N-acetyl-galactosamine-beta-1,3-galactosyltransferase)"
A2AWL7,15.10386149,15.37337497,15.02727105,14.88557246,15.16571178,15.45564188,MGAP_MOUSE,MAX gene-associated protein
Q924H7,15.10380823,15.30077796,14.68378965,14.65590521,14.87999,15.67387769,WAC_MOUSE,WW domain-containing adapter protein with coiled-coil
Q8BG67,15.10349682,15.5687904,15.25728102,15.33244571,15.14344699,15.59181742,EFR3A_MOUSE,Protein EFR3 homolog A (Protein EFR3-like)
E9Q309,15.10297628,14.6443295,14.68846888,14.94473036,14.98731731,14.67115956,CE350_MOUSE,Centrosome-associated protein 350 (Cep350)
Q99PP2,15.10289429,15.77912683,15.23339499,14.97691759,15.22243645,15.64806261,ZN318_MOUSE,Zinc finger protein 318 (Testicular zinc finger protein)
Q64092,15.1028123,13.90858965,13.85546224,15.21052676,12.45734686,14.11194256,TFE3_MOUSE,Transcription factor E3 (mTFE3)
Q91VX2,15.10130684,15.34423348,14.71686232,14.17007371,15.46612427,15.57349631,UBAP2_MOUSE,Ubiquitin-associated protein 2 (UBAP-2) (Protein lingerer homolog 1) (mLig-1) (RNA polymerase II degradation factor Ubap2)
Q8R395,15.09943822,15.12547401,15.18892491,15.2894786,14.68212225,15.06464594,COMD5_MOUSE,COMM domain-containing protein 5
O09051,15.09837347,14.82757096,14.75983618,11.18724768,15.19706692,14.52416826,GUC2B_MOUSE,Guanylate cyclase activator 2B [Cleaved into: Uroguanylin (UGN)]
Q80UU1,15.09834879,15.49559274,15.17696006,15.25581051,15.07205722,15.01334448,ANKZ1_MOUSE,tRNA endonuclease ANKZF1 (EC 3.1.-.-) (Ankyrin repeat and zinc finger domain-containing protein 1)
Q9WV27,15.09757952,14.47790369,14.19987935,13.63390341,16.80905213,15.16400732,AT1A4_MOUSE,Sodium/potassium-transporting ATPase subunit alpha-4 (Na(+)/K(+) ATPase alpha-4 subunit) (EC 7.2.2.13) (Sodium pump subunit alpha-4)
Q8R3C0,15.09735731,15.40985828,14.66097081,15.03853324,15.27653519,15.21139023,MCMBP_MOUSE,Mini-chromosome maintenance complex-binding protein (MCM-BP) (MCM-binding protein)
P62077,15.09673162,10.79498684,14.88325901,14.75312271,15.47794163,15.03760272,TIM8B_MOUSE,Mitochondrial import inner membrane translocase subunit Tim8 B (Deafness dystonia protein 2 homolog)
Q6P6M5,15.09660398,15.19796534,15.23173494,14.73411155,14.68023314,15.02049387,PX11C_MOUSE,Peroxisomal membrane protein 11C (Peroxin-11C) (Peroxisomal biogenesis factor 11C) (Protein PEX11 homolog gamma) (PEX11-gamma)
O35207,15.09439526,14.7049195,15.33163777,15.55745473,15.20403615,15.22472149,CDKA1_MOUSE,Cyclin-dependent kinase 2-associated protein 1 (CDK2-associated protein 1) (Deleted in oral cancer 1) (DOC-1) (Putative oral cancer suppressor)
P21956,15.0927365,14.21985672,15.0517315,14.72217248,13.74467619,14.73112807,MFGM_MOUSE,Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (MP47)
O88552,15.09257134,15.16022992,14.47754959,14.12563141,14.74525414,14.76474203,CLD2_MOUSE,Claudin-2
Q60707,15.09249289,15.04564023,14.86408939,14.61906218,16.36758539,15.33611947,TBX2_MOUSE,T-box transcription factor TBX2 (T-box protein 2)
Q9DBX3,15.092369,13.84467635,14.86772276,15.57103562,15.32223802,14.96576625,SUSD2_MOUSE,Sushi domain-containing protein 2
Q9D7V1,15.09143952,14.918239,14.53584641,14.75295029,15.18269695,15.15744563,SH24A_MOUSE,SH2 domain-containing protein 4A
P62823,15.09083607,14.43468035,14.32249858,14.37126617,14.50676625,14.35522031,RAB3C_MOUSE,Ras-related protein Rab-3C
Q923Z3,15.09048876,15.20024728,15.0741331,15.04640784,15.2398409,14.83309762,MTO1_MOUSE,"Protein MTO1 homolog, mitochondrial"
Q68FF6,15.08935944,15.41141499,15.17882822,15.07970144,15.11476718,15.2745092,GIT1_MOUSE,ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1)
Q8R310,15.08892071,14.54293512,14.90986028,14.6980372,14.64932916,14.96080291,TMCC3_MOUSE,Transmembrane and coiled-coil domain protein 3
Q8BYP3,15.08768244,14.76293737,14.97824122,14.88418483,14.08692405,14.96962036,RHOF_MOUSE,Rho-related GTP-binding protein RhoF
Q7TQK5,15.08723906,15.20880209,14.98388429,15.15840062,15.0973285,15.16753183,CCD93_MOUSE,Coiled-coil domain-containing protein 93
Q3TUF7,15.0867831,15.25805806,14.93504531,14.73342849,15.08165403,15.48935565,YETS2_MOUSE,YEATS domain-containing protein 2
Q3U2U7,15.08646385,14.86707116,14.90746812,14.73194477,15.07725802,14.86079601,MET17_MOUSE,"Ribosome assembly protein METTL17, mitochondrial (Methyltransferase-like protein 17)"
B1AT66,15.08634359,14.42619922,15.17101647,14.34148408,14.50064896,14.34643063,MOT7_MOUSE,Monocarboxylate transporter 7 (MCT 7) (Monocarboxylate transporter 6) (MCT 6) (Solute carrier family 16 member 6)
Q9D8T4,15.08615696,14.54527824,15.76397481,14.87864489,14.67955707,14.99301355,TV23B_MOUSE,Golgi apparatus membrane protein TVP23 homolog B
P55200,15.08567992,15.50462039,15.23554309,15.16167515,15.55070471,15.4527496,KMT2A_MOUSE,Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.364) (ALL-1) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)]
Q03160,15.08492462,14.8941167,14.85793241,15.14582072,15.55231186,14.95858896,GRB7_MOUSE,Growth factor receptor-bound protein 7 (Epidermal growth factor receptor GRB-7) (GRB7 adapter protein)
Q7TSS2,15.08455098,15.21431153,15.16185226,15.78887634,15.18768069,14.29519496,UB2Q1_MOUSE,Ubiquitin-conjugating enzyme E2 Q1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme Q1) (Galactosyl transferase-associated protein) (GTAP) (Ubiquitin carrier protein Q1) (Ubiquitin-protein ligase Q1)
Q7TQE6,15.08403602,15.0049139,15.1653153,14.62785873,14.5360529,15.1116003,MACOI_MOUSE,Macoilin (Brain-specific adapter protein C61) (Macoilin-1) (Transmembrane protein 57)
Q64127,15.08231124,15.47495438,14.78301868,15.15794688,14.93267152,15.16351603,TIF1A_MOUSE,Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase Trim24) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)
Q80ZK9,15.08199515,15.28883004,14.9405476,15.67112638,11.16076916,14.96849131,WDTC1_MOUSE,WD and tetratricopeptide repeats protein 1
Q91WT7,15.08177468,15.33538338,15.00592274,16.13063491,15.4657035,14.80598564,Q91WT7_MOUSE,"3-alpha-hydroxysteroid dehydrogenase type 1 (Aldo-keto reductase family 1, member C14)"
P59470,15.08086332,15.44856159,15.26361399,15.27292133,15.99690816,15.37642728,RPC2_MOUSE,DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (C128) (DNA-directed RNA polymerase III 127.6 kDa polypeptide) (DNA-directed RNA polymerase III subunit B)
Q9WU56,15.0784177,15.56151469,15.38084996,15.07078343,14.74836584,15.60804108,PUS1_MOUSE,Pseudouridylate synthase 1 homolog (EC 5.4.99.-) (tRNA pseudouridine synthase 1) (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)
Q9WTK2,15.07659851,15.15153192,14.69684802,14.73510114,14.82141526,15.2587942,CDYL_MOUSE,Chromodomain Y-like protein (CDY-like) (Crotonyl-CoA hydratase) (EC 4.2.1.-) (Putative histone acetyltransferase Cdyl) (EC 2.3.1.48)
Q8BG48,15.07638974,15.69872908,15.17799952,15.33314836,14.52474983,15.27191526,ST17B_MOUSE,Serine/threonine-protein kinase 17B (EC 2.7.11.1) (DAP kinase-related apoptosis-inducing protein kinase 2)
Q9CRG1,15.07633128,14.00827979,14.94934798,13.44930343,14.27969037,14.32512975,TM7S3_MOUSE,Transmembrane 7 superfamily member 3 (NARP1)
Q61207,15.07623941,14.39038395,15.28802974,14.90335467,15.27348966,14.76734651,SAP_MOUSE,Prosaposin (Sulfated glycoprotein 1) (SGP-1) [Cleaved into: Saposin-A; Saposin-B-Val; Saposin-B; Saposin-C; Saposin-D]
P61759,15.07571729,15.01339247,14.75923283,15.22581747,15.44721886,15.10539703,PFD3_MOUSE,Prefoldin subunit 3 (von Hippel-Lindau-binding protein 1) (VBP-1) (VHL-binding protein 1)
Q80TA9,15.07477702,15.18436011,14.97849597,14.94902874,15.07677803,14.77220115,EPG5_MOUSE,Ectopic P granules protein 5 homolog
Q6PGC1,15.07421256,15.33584741,15.11100115,15.12859854,14.91910075,15.24243727,DHX29_MOUSE,ATP-dependent RNA helicase DHX29 (EC 3.6.4.13) (DEAH box protein 29)
P14106,15.07357257,16.61177408,16.42833236,16.85006472,17.08768037,16.16266275,C1QB_MOUSE,Complement C1q subcomponent subunit B
Q6PG95,15.07265183,15.52434276,15.13542873,14.82200312,14.96821228,15.11323753,CRML_MOUSE,Protein cramped-like (Cramped chromatin regulator homolog 1) (Hematological and neurological expressed 1-like protein)
Q6P1H6,15.07150426,14.42640891,14.8943299,13.81536328,14.56398272,15.032812,ANKL2_MOUSE,Ankyrin repeat and LEM domain-containing protein 2 (LEM domain-containing protein 4)
Q8K5C0,15.07119418,15.6460158,15.01090394,14.49329882,15.15752458,15.40287883,GRHL2_MOUSE,Grainyhead-like protein 2 homolog (Brother of mammalian grainyhead) (Transcription factor CP2-like 3)
Q64700,15.06962179,15.34529435,14.99653086,15.24510328,15.82888769,15.24320746,RBL2_MOUSE,Retinoblastoma-like protein 2 (130 kDa retinoblastoma-associated protein) (p130) (Retinoblastoma-related protein 2) (RBR-2) (pRb2)
Q8K0G8,15.06897556,15.37145677,15.18237883,14.97130105,15.1783653,15.37937498,ESRP2_MOUSE,Epithelial splicing regulatory protein 2 (RNA-binding motif protein 35B) (RNA-binding protein 35B)
Q9CQF4,15.06867333,14.56060152,14.87402077,14.86717254,15.23171995,13.82353642,MRES1_MOUSE,Mitochondrial transcription rescue factor 1
O70423,15.06806028,15.09052598,15.12766391,14.52130598,14.77779982,14.44973546,AOC3_MOUSE,Amine oxidase [copper-containing] 3 (EC 1.4.3.21) (Amine oxidase copper-containing 3) (Copper amine oxidase) (Semicarbazide-sensitive amine oxidase) (SSAO) (Vascular adhesion protein 1) (VAP-1)
Q99P31,15.06739234,14.81106858,14.84553905,14.78579982,14.90077249,15.04689805,HPBP1_MOUSE,Hsp70-binding protein 1 (HspBP1) (Heat shock protein-binding protein 1) (Hsp70-interacting protein 1)
Q924A2,15.06674091,14.84566156,14.83442167,14.9509158,16.09000281,15.4625502,CIC_MOUSE,Protein capicua homolog
Q9D516,15.06662741,15.083097,14.81896157,14.8191163,14.58750212,14.51157972,YJU2B_MOUSE,Probable splicing factor YJU2B (Coiled-coil domain-containing protein 130)
Q8R1G6,15.06659378,15.27004342,14.74716498,15.29930105,15.6958128,15.53979191,PDLI2_MOUSE,PDZ and LIM domain protein 2 (PDZ-LIM protein mystique)
Q05816,15.06554236,15.21929711,14.83917918,14.30675239,14.64170745,15.15378951,FABP5_MOUSE,"Fatty acid-binding protein 5 (Epidermal-type fatty acid-binding protein) (E-FABP) (Fatty acid-binding protein, epidermal) (Keratinocyte lipid-binding protein) (Psoriasis-associated fatty acid-binding protein homolog) (PA-FABP)"
Q80V03,15.06425859,15.30633587,15.98057027,15.55532009,14.67417019,15.43088699,ADCK5_MOUSE,Uncharacterized aarF domain-containing protein kinase 5 (EC 2.7.11.-)
Q9CZP3,15.06325182,15.51396502,15.19561443,15.21470995,15.11161252,15.12075222,Q9CZP3_MOUSE,Zinc finger protein 655
P16332,15.06095763,15.08896211,14.93671154,15.13338708,15.11608806,14.88787745,MUTA_MOUSE,"Methylmalonyl-CoA mutase, mitochondrial (MCM) (EC 5.4.99.2) (Methylmalonyl-CoA isomerase)"
Q8R5A0,15.06070437,15.09801152,14.35931032,14.71827064,13.94915189,14.36375149,SMYD2_MOUSE,N-lysine methyltransferase SMYD2 (EC 2.1.1.-) (Histone methyltransferase SMYD2) (EC 2.1.1.354) (SET and MYND domain-containing protein 2)
Q9QYB1,15.05942896,15.19958033,15.13194134,15.67663479,15.27129523,15.23713899,CLIC4_MOUSE,Chloride intracellular channel protein 4 (mc3s5/mtCLIC) (Glutaredoxin-like oxidoreductase CLIC4) (EC 1.8.-.-)
A0A991ENW0,15.0583258,15.52034551,15.25932399,15.33900443,15.89489827,15.10374268,A0A991ENW0_MOUSE,H1.10 linker histone
Q9EPL9,15.05736988,14.97860769,15.39867356,14.9753554,14.76773962,14.83381414,ACOX3_MOUSE,Peroxisomal acyl-coenzyme A oxidase 3 (EC 1.3.3.6) (Branched-chain acyl-CoA oxidase) (BRCACox) (Pristanoyl-CoA oxidase)
P58044,15.05688322,14.34570324,14.7679413,14.78857561,15.63297816,15.08684114,IDI1_MOUSE,Isopentenyl-diphosphate Delta-isomerase 1 (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase 1) (IPP isomerase 1) (IPPI1)
Q6XZL8,15.05686629,15.28361291,15.03816453,15.02035496,14.78992076,15.80593276,Q6XZL8_MOUSE,"Histone-lysine N-methyltransferase, H3 lysine-79 specific"
P07091,15.05554088,15.15917362,15.01926928,14.29477868,14.53279422,15.02995147,S10A4_MOUSE,Protein S100-A4 (Metastasin) (Metastatic cell protein) (PEL98) (Placental calcium-binding protein) (Protein 18A2) (Protein Mts1) (S100 calcium-binding protein A4)
Q91YP0,15.05521888,15.49122366,15.31335782,15.48204848,15.29831679,14.78595303,L2HDH_MOUSE,"L-2-hydroxyglutarate dehydrogenase, mitochondrial (EC 1.1.99.2) (Duranin)"
A2A791,15.05518921,15.07250529,14.9527094,14.48419353,14.95162622,15.45549098,ZMYM4_MOUSE,Zinc finger MYM-type protein 4 (Zinc finger protein 262)
Q6P1F6,15.05490103,14.83979429,14.80645396,14.85609964,15.03673169,14.91650464,2ABA_MOUSE,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform (PP2A subunit B isoform B55-alpha) (PP2A subunit B isoform PR55-alpha) (PP2A subunit B isoform R2-alpha) (PP2A subunit B isoform alpha)
